"PLAYER_ID","PLAYER_NAME","TEAM_ABBREVIATION","GP","MIN","PTS","REB","AST","STL","BLK","FG_PCT","FG3_PCT","FT_PCT","TOV","PLUS_MINUS","SEASON"
201950,"Jrue Holiday","BOS",62,30.582,11.065,4.274,3.855,1.065,0.435,0.439,0.321,0.392,1.242,5.468,"2024-25"
201959,"Taj Gibson","CHA",37,11.05,2.892,3.243,0.568,0.243,0.486,0.439,0.014,0.16,0.676,-3.351,"2024-25"
202066,"Garrett Temple","TOR",28,8.099,1.893,1.036,1.107,0.607,0.071,0.148,0.11,0.17,0.357,-1,"2024-25"
202331,"Paul George","PHI",41,32.527,16.22,5.341,4.341,1.829,0.488,0.421,0.345,0.565,2.585,-2.024,"2024-25"
202681,"Kyrie Irving","DAL",50,36.076,24.68,4.8,4.62,1.32,0.46,0.477,0.373,0.847,2.22,2.48,"2024-25"
202684,"Tristan Thompson","CLE",40,8.204,1.725,3.35,0.6,0.05,0.275,0.311,0,0.073,0.35,-2.125,"2024-25"
202685,"Jonas Valančiūnas","SAC",32,16.917,8.719,6.969,1.75,0.469,0.562,0.546,0.031,0.641,1,0.75,"2024-25"
202685,"Jonas Valančiūnas","WAS",49,20.049,11.51,8.245,2.204,0.449,0.571,0.559,0.102,0.709,1.796,-6.694,"2024-25"
202687,"Bismack Biyombo","SAS",28,18.839,5.143,5.643,1.107,0.571,0.821,0.519,0,0.138,0.964,-3.571,"2024-25"
202691,"Klay Thompson","DAL",72,27.286,13.958,3.417,2.014,0.694,0.417,0.403,0.368,0.37,1.222,-1.097,"2024-25"
202692,"Alec Burks","MIA",49,17.622,7.265,2.531,1.122,0.571,0.143,0.385,0.356,0.307,0.592,2.245,"2024-25"
202695,"Kawhi Leonard","LAC",37,31.891,21.514,5.919,3.135,1.595,0.459,0.497,0.39,0.712,1.946,8,"2024-25"
202696,"Nikola Vučević","CHI",73,31.209,18.479,10.068,3.507,0.836,0.712,0.536,0.394,0.527,1.63,-1.342,"2024-25"
202699,"Tobias Harris","DET",73,31.581,13.726,5.918,2.219,1.014,0.781,0.475,0.301,0.607,1.164,2.562,"2024-25"
202704,"Reggie Jackson","PHI",31,12.387,4.387,1.355,1.452,0.516,0.097,0.346,0.263,0.129,0.548,-0.613,"2024-25"
202709,"Cory Joseph","ORL",50,12.235,3.54,1.48,1.44,0.52,0.08,0.355,0.293,0.136,0.36,0.7,"2024-25"
202710,"Jimmy Butler III","GSW",30,32.677,17.933,5.5,5.933,1.667,0.267,0.479,0.274,0.864,1.467,6.267,"2024-25"
202710,"Jimmy Butler III","MIA",25,30.633,17.04,5.24,4.8,1.08,0.4,0.526,0.307,0.706,1.2,2.32,"2024-25"
203076,"Anthony Davis","LAL",42,34.273,25.738,11.881,3.357,1.286,2.143,0.517,0.233,0.723,2.214,0.5,"2024-25"
203078,"Bradley Beal","PHX",53,32.117,17.019,3.34,3.679,1.094,0.528,0.481,0.365,0.532,1.868,-5.151,"2024-25"
203081,"Damian Lillard","MIL",58,36.084,24.948,4.69,7.069,1.207,0.172,0.44,0.37,0.906,2.793,0.914,"2024-25"
203083,"Andre Drummond","PHI",40,18.766,7.325,7.75,0.85,0.975,0.45,0.497,0.05,0.473,1.375,-6.125,"2024-25"
203084,"Harrison Barnes","SAS",82,27.196,12.329,3.78,1.659,0.476,0.171,0.483,0.403,0.578,0.61,-0.305,"2024-25"
203110,"Draymond Green","GSW",68,29.166,9.015,6.088,5.632,1.456,1.029,0.408,0.28,0.488,2.559,4.044,"2024-25"
203114,"Khris Middleton","MIL",23,23.217,12.609,3.696,4.435,0.739,0.217,0.45,0.34,0.486,1.609,2.522,"2024-25"
203458,"Alex Len","SAC",36,7.158,1.444,1.778,0.833,0.222,0.5,0.35,0.028,0.093,0.306,-2.639,"2024-25"
203468,"CJ McCollum","NOP",56,32.709,21.125,3.786,4.054,0.821,0.429,0.426,0.338,0.63,1.893,-4.982,"2024-25"
203471,"Dennis Schröder","BKN",23,33.571,18.435,2.957,6.609,1.13,0.174,0.451,0.372,0.679,2.565,-0.087,"2024-25"
203471,"Dennis Schröder","DET",28,25.163,10.786,2.643,5.25,0.536,0.179,0.374,0.254,0.655,1.25,2.143,"2024-25"
203471,"Dennis Schröder","GSW",24,26.17,10.583,2.333,4.375,1.042,0.125,0.378,0.35,0.531,2,-5.417,"2024-25"
203482,"Kelly Olynyk","NOP",20,25.408,10.65,5.85,3.6,0.85,0.55,0.478,0.362,0.566,2.05,-0.9,"2024-25"
203482,"Kelly Olynyk","TOR",24,15.951,7.125,3.708,2.333,0.667,0.333,0.511,0.335,0.427,1.458,-1.667,"2024-25"
203484,"Kentavious Caldwell-Pope","ORL",77,29.598,8.74,2.195,1.766,1.286,0.442,0.415,0.312,0.473,0.805,0.143,"2024-25"
203486,"Mason Plumlee","PHX",74,17.568,4.5,6.149,1.811,0.446,0.635,0.544,0,0.366,0.797,0.73,"2024-25"
203497,"Rudy Gobert","MIN",72,33.173,12.028,10.903,1.764,0.778,1.444,0.674,0,0.587,1.236,4.542,"2024-25"
203500,"Steven Adams","HOU",58,13.691,3.879,5.638,1.138,0.379,0.483,0.482,0,0.244,0.931,2.966,"2024-25"
203501,"Tim Hardaway Jr.","DET",77,27.958,10.961,2.377,1.597,0.494,0.091,0.393,0.343,0.522,0.623,0.325,"2024-25"
203507,"Giannis Antetokounmpo","MIL",67,34.159,30.388,11.91,6.463,0.866,1.164,0.607,0.104,0.582,3.075,4.985,"2024-25"
203552,"Seth Curry","CHA",68,15.617,6.529,1.662,0.882,0.397,0.103,0.382,0.342,0.257,0.471,-2.515,"2024-25"
203897,"Zach LaVine","CHI",42,34.096,23.976,4.81,4.5,0.929,0.238,0.497,0.428,0.721,2.881,0.238,"2024-25"
203897,"Zach LaVine","SAC",32,36.577,22.406,3.531,3.781,0.594,0.062,0.505,0.434,0.734,2.719,-2.5,"2024-25"
203903,"Jordan Clarkson","UTA",37,26.013,16.216,3.189,3.73,0.838,0.243,0.399,0.333,0.696,2.324,-5.514,"2024-25"
203914,"Gary Harris","ORL",48,14.806,3.021,1.333,0.625,0.542,0.25,0.306,0.255,0.059,0.354,1.792,"2024-25"
203915,"Spencer Dinwiddie","DAL",79,27.039,11.038,2.646,4.418,0.886,0.215,0.409,0.346,0.574,1.291,-2.81,"2024-25"
203924,"Jerami Grant","POR",47,32.417,14.404,3.468,2.149,0.872,0.979,0.369,0.362,0.611,1.383,-4.298,"2024-25"
203926,"Doug McDermott","SAC",42,8.135,3.5,0.524,0.167,0.095,0.048,0.268,0.276,0.028,0.143,0.643,"2024-25"
203932,"Aaron Gordon","DEN",51,28.367,14.667,4.843,3.216,0.451,0.275,0.523,0.425,0.672,1.431,5.902,"2024-25"
203937,"Kyle Anderson","GSW",36,15.028,5.25,3.056,2.25,0.722,0.556,0.472,0.236,0.19,0.556,-1.944,"2024-25"
203937,"Kyle Anderson","MIA",25,18.443,6.72,3.84,2.56,0.56,0.52,0.457,0.193,0.389,0.68,1.92,"2024-25"
203939,"Dwight Powell","DAL",55,10.016,2.073,2.145,1,0.327,0.382,0.358,0.027,0.22,0.327,-0.255,"2024-25"
203944,"Julius Randle","MIN",69,32.254,18.667,7.058,4.681,0.681,0.232,0.479,0.304,0.72,2.841,2.406,"2024-25"
203952,"Andrew Wiggins","GSW",43,30.146,17.558,4.581,2.372,0.93,0.767,0.433,0.363,0.685,1.302,-1.279,"2024-25"
203957,"Dante Exum","DAL",20,18.616,8.7,1.65,2.8,0.6,0.15,0.462,0.377,0.412,1.1,-2.4,"2024-25"
203991,"Clint Capela","ATL",55,21.39,8.873,8.527,1.127,0.618,0.964,0.566,0,0.348,0.855,-1.436,"2024-25"
203992,"Bogdan Bogdanović","ATL",24,24.912,10,2.75,2.042,0.833,0.25,0.364,0.31,0.478,1.542,-1.833,"2024-25"
203992,"Bogdan Bogdanović","LAC",30,24.993,11.433,3.1,3.233,0.7,0.167,0.494,0.47,0.381,1.233,5,"2024-25"
203994,"Jusuf Nurkić","CHA",26,18.118,9.154,6.5,2.615,0.654,0.692,0.484,0.224,0.529,1.538,-4.423,"2024-25"
203994,"Jusuf Nurkić","PHX",25,23.67,8.6,9.16,1.88,0.92,0.64,0.442,0.281,0.539,2.28,-2.76,"2024-25"
203995,"Vasilije Micic","CHA",36,21.229,7.472,2.417,3.528,0.417,0,0.334,0.307,0.365,2.056,-3.583,"2024-25"
203999,"Nikola Jokić","DEN",70,36.725,29.586,12.743,10.229,1.814,0.643,0.585,0.428,0.762,3.286,8.486,"2024-25"
204001,"Kristaps Porziņģis","BOS",42,28.809,19.476,6.762,2.071,0.738,1.5,0.487,0.418,0.746,1.262,4.119,"2024-25"
204456,"T.J. McConnell","IND",79,17.917,9.114,2.443,4.443,1.051,0.266,0.51,0.136,0.241,1.38,-0.709,"2024-25"
1626145,"Tyus Jones","PHX",81,26.834,10.235,2.42,5.296,0.852,0.099,0.431,0.387,0.263,1.123,-1.136,"2024-25"
1626153,"Delon Wright","MIL",26,15.562,2.5,1.769,1.846,0.885,0.346,0.221,0.179,0.125,0.538,0.308,"2024-25"
1626156,"D'Angelo Russell","BKN",29,24.727,12.862,2.828,5.552,1.138,0.655,0.346,0.272,0.583,2,-1.621,"2024-25"
1626156,"D'Angelo Russell","LAL",29,26.322,12.379,2.759,4.69,0.793,0.138,0.395,0.334,0.582,1.724,1.621,"2024-25"
1626157,"Karl-Anthony Towns","NYK",72,34.954,24.431,12.778,3.083,0.986,0.694,0.521,0.417,0.832,2.667,5.25,"2024-25"
1626158,"Richaun Holmes","WAS",31,17.23,7.419,5.71,1.355,0.29,0.742,0.599,0,0.562,0.677,-1.161,"2024-25"
1626162,"Kelly Oubre Jr.","PHI",60,34.636,15.1,6.133,1.8,1.533,0.5,0.47,0.261,0.559,1.333,-4.3,"2024-25"
1626164,"Devin Booker","PHX",75,37.266,25.64,4.067,7.053,0.893,0.213,0.453,0.299,0.885,2.933,-2.36,"2024-25"
1626166,"Cameron Payne","NYK",72,15.139,6.944,1.444,2.819,0.542,0.222,0.364,0.304,0.269,0.722,2.833,"2024-25"
1626167,"Myles Turner","IND",72,30.189,15.556,6.542,1.542,0.75,2,0.482,0.369,0.641,1.708,2.806,"2024-25"
1626168,"Trey Lyles","SAC",69,19.558,6.536,4.58,1.188,0.594,0.333,0.411,0.319,0.33,0.565,-1.014,"2024-25"
1626171,"Bobby Portis","MIL",49,25.381,13.878,8.388,2.122,0.714,0.531,0.465,0.329,0.513,1.163,1.939,"2024-25"
1626172,"Kevon Looney","GSW",76,15.028,4.526,6.079,1.553,0.605,0.487,0.511,0.026,0.286,0.513,1.539,"2024-25"
1626179,"Terry Rozier","MIA",64,25.91,10.609,3.719,2.609,0.578,0.219,0.369,0.261,0.505,1.219,-2.203,"2024-25"
1626181,"Norman Powell","LAC",60,32.633,21.767,3.167,2.083,1.217,0.15,0.48,0.422,0.72,1.8,5.867,"2024-25"
1626192,"Pat Connaughton","MIL",41,14.703,5.268,2.659,1.707,0.22,0.268,0.434,0.273,0.217,0.585,-0.317,"2024-25"
1626204,"Larry Nance Jr.","ATL",24,19.301,8.458,4.292,1.583,0.833,0.542,0.475,0.342,0.188,0.667,-3.958,"2024-25"
1626220,"Royce O'Neale","PHX",75,24.492,9.067,4.653,2.173,0.893,0.44,0.41,0.394,0.123,0.867,-2.067,"2024-25"
1627732,"Ben Simmons","BKN",33,24.991,6.182,5.212,6.939,0.788,0.485,0.513,0,0.179,2.667,-2.091,"2024-25"
1627734,"Domantas Sabonis","SAC",70,34.698,19.1,13.886,6.043,0.686,0.371,0.592,0.364,0.675,2.886,2.057,"2024-25"
1627736,"Malik Beasley","DET",82,27.841,16.293,2.61,1.695,0.89,0.061,0.428,0.412,0.409,1.012,2.134,"2024-25"
1627739,"Kris Dunn","LAC",74,24.093,6.405,3.392,2.838,1.73,0.365,0.449,0.359,0.099,1,3.541,"2024-25"
1627741,"Buddy Hield","GSW",82,22.719,11.122,3.22,1.634,0.841,0.28,0.392,0.343,0.301,1.11,1.72,"2024-25"
1627747,"Caris LeVert","ATL",26,26.614,14.923,3.692,2.885,0.923,0.538,0.458,0.314,0.615,0.962,0.769,"2024-25"
1627747,"Caris LeVert","CLE",38,23.793,10.211,2.816,3.684,0.868,0.5,0.429,0.374,0.459,1.342,6.263,"2024-25"
1627749,"Dejounte Murray","NOP",31,32.65,17.484,6.452,7.355,2.032,0.387,0.391,0.277,0.762,3.419,-6.677,"2024-25"
1627750,"Jamal Murray","DEN",67,36.095,21.433,3.896,6.015,1.358,0.493,0.467,0.365,0.797,2.06,4.94,"2024-25"
1627751,"Jakob Poeltl","TOR",57,29.575,14.456,9.596,2.772,1.158,1.246,0.612,0.018,0.49,1.947,-0.649,"2024-25"
1627752,"Taurean Prince","MIL",80,27.073,8.2,3.588,1.938,0.95,0.188,0.443,0.427,0.244,1.025,-0.275,"2024-25"
1627759,"Jaylen Brown","BOS",63,34.253,22.19,5.841,4.54,1.159,0.302,0.466,0.318,0.692,2.571,6.381,"2024-25"
1627763,"Malcolm Brogdon","WAS",24,23.503,12.708,3.792,4.083,0.542,0.208,0.409,0.244,0.757,1.583,-5.042,"2024-25"
1627777,"Georges Niang","ATL",28,23.002,12.107,2.964,1.571,0.393,0.25,0.433,0.412,0.351,1.214,-0.143,"2024-25"
1627777,"Georges Niang","CLE",51,20.651,8.725,3.706,1.314,0.333,0.137,0.477,0.394,0.221,0.941,3.882,"2024-25"
1627780,"Gary Payton II","GSW",62,14.954,6.452,2.984,1.339,0.839,0.274,0.543,0.198,0.206,0.629,0.726,"2024-25"
1627783,"Pascal Siakam","IND",78,32.665,20.231,6.923,3.372,0.897,0.538,0.517,0.374,0.706,1.397,4,"2024-25"
1627814,"Damion Lee","PHX",25,5.761,3.32,0.8,0.44,0.24,0,0.338,0.2,0.35,0.4,1,"2024-25"
1627824,"Guerschon Yabusele","PHI",70,27.068,10.971,5.643,2.114,0.829,0.343,0.464,0.305,0.497,1.243,-1.686,"2024-25"
1627826,"Ivica Zubac","LAC",80,32.802,16.75,12.625,2.675,0.688,1.125,0.623,0,0.543,1.588,6.425,"2024-25"
1627827,"Dorian Finney-Smith","BKN",20,28.962,10.4,4.55,1.55,0.9,0.6,0.458,0.43,0.18,0.9,2.05,"2024-25"
1627827,"Dorian Finney-Smith","LAL",43,28.824,7.93,3.628,1.372,0.93,0.256,0.425,0.351,0.174,0.884,6.233,"2024-25"
1627832,"Fred VanVleet","HOU",60,35.188,14.067,3.683,5.55,1.567,0.417,0.362,0.33,0.524,1.45,4.4,"2024-25"
1627884,"Derrick Jones Jr.","LAC",77,24.33,10.143,3.416,0.779,1.026,0.429,0.538,0.333,0.435,0.857,3.234,"2024-25"
1627936,"Alex Caruso","OKC",54,19.271,7.074,2.944,2.537,1.611,0.556,0.409,0.336,0.315,0.685,5.944,"2024-25"
1628365,"Markelle Fultz","SAC",21,8.765,2.905,0.952,1.286,0.476,0.095,0.374,0.119,0.048,0.714,0.238,"2024-25"
1628366,"Lonzo Ball","CHI",35,22.201,7.629,3.371,3.286,1.343,0.486,0.389,0.354,0.212,1.171,2.857,"2024-25"
1628368,"De'Aaron Fox","SAC",45,36.958,24.978,5,6.133,1.467,0.444,0.468,0.338,0.773,2.956,0.511,"2024-25"
1628369,"Jayson Tatum","BOS",72,36.442,26.833,8.653,5.986,1.056,0.528,0.447,0.341,0.833,2.903,7.417,"2024-25"
1628370,"Malik Monk","SAC",65,31.602,17.185,3.769,5.569,0.938,0.585,0.434,0.295,0.662,2.446,1.785,"2024-25"
1628371,"Jonathan Isaac","ORL",71,15.352,5.352,4.423,0.563,0.859,1.127,0.393,0.195,0.385,0.465,-0.535,"2024-25"
1628374,"Lauri Markkanen","UTA",47,31.401,18.979,5.915,1.489,0.702,0.362,0.431,0.346,0.743,1.404,-3.957,"2024-25"
1628378,"Donovan Mitchell","CLE",71,31.437,23.958,4.535,4.986,1.338,0.239,0.443,0.356,0.749,2.099,7.352,"2024-25"
1628379,"Luke Kennard","MEM",65,22.641,8.862,2.815,3.308,0.769,0.077,0.417,0.362,0.337,1.108,1.877,"2024-25"
1628380,"Zach Collins","CHI",28,19.716,8.571,6.679,2.107,0.536,0.5,0.492,0.223,0.453,1.321,1.643,"2024-25"
1628380,"Zach Collins","SAS",36,11.806,4.639,2.806,1.444,0.389,0.417,0.452,0.269,0.229,0.639,-2.083,"2024-25"
1628381,"John Collins","UTA",40,30.512,18.95,8.175,2,0.975,1,0.538,0.381,0.894,2.575,-0.4,"2024-25"
1628384,"OG Anunoby","NYK",74,36.565,18,4.838,2.216,1.486,0.878,0.465,0.361,0.632,1.378,4.068,"2024-25"
1628386,"Jarrett Allen","CLE",82,28.001,13.451,9.732,1.927,0.939,0.89,0.697,0,0.582,1.183,6.268,"2024-25"
1628389,"Bam Adebayo","MIA",78,34.278,18.077,9.603,4.321,1.256,0.679,0.478,0.308,0.693,2.064,0.346,"2024-25"
1628392,"Isaiah Hartenstein","OKC",57,27.888,11.175,10.719,3.842,0.825,1.088,0.583,0,0.427,1.684,7.316,"2024-25"
1628398,"Kyle Kuzma","MIL",33,31.802,14.485,5.606,2.212,0.485,0.364,0.462,0.294,0.527,2.212,-0.485,"2024-25"
1628398,"Kyle Kuzma","WAS",32,27.718,15.188,5.781,2.469,0.625,0.219,0.413,0.213,0.392,2.281,-12.594,"2024-25"
1628401,"Derrick White","BOS",76,33.863,16.421,4.487,4.75,0.947,1.053,0.442,0.386,0.623,1.724,7.105,"2024-25"
1628404,"Josh Hart","NYK",77,37.621,13.649,9.571,5.883,1.545,0.351,0.527,0.313,0.565,2.052,2.636,"2024-25"
1628415,"Dillon Brooks","HOU",75,31.843,14.04,3.667,1.707,0.8,0.213,0.423,0.388,0.451,1.013,2.76,"2024-25"
1628418,"Thomas Bryant","IND",56,15.144,6.929,3.911,0.875,0.482,0.571,0.481,0.309,0.409,0.5,-1.018,"2024-25"
1628420,"Monte Morris","PHX",45,12.684,5.178,1.489,1.622,0.444,0.067,0.389,0.264,0.289,0.467,1.044,"2024-25"
1628436,"Luke Kornet","BOS",73,18.645,6.041,5.315,1.603,0.493,0.973,0.564,0,0.333,0.425,5.493,"2024-25"
1628449,"Chris Boucher","TOR",50,17.246,10.04,4.48,0.66,0.48,0.5,0.46,0.305,0.402,0.58,0.1,"2024-25"
1628464,"Daniel Theis","NOP",38,16.348,4.263,4.316,1.579,0.474,0.526,0.403,0.167,0.317,0.658,-1.605,"2024-25"
1628467,"Maxi Kleber","DAL",34,18.732,3.029,2.794,1.265,0.265,0.5,0.322,0.213,0.191,0.676,-0.5,"2024-25"
1628960,"Grayson Allen","PHX",64,24.12,10.625,3.031,2.141,0.844,0.297,0.454,0.428,0.468,1.172,-1.234,"2024-25"
1628964,"Mo Bamba","LAC",28,12.588,4.571,4.286,0.571,0.321,1,0.481,0.254,0.301,0.679,-1.893,"2024-25"
1628969,"Mikal Bridges","NYK",82,37.025,17.61,3.159,3.732,0.915,0.524,0.489,0.325,0.421,1.61,4.073,"2024-25"
1628970,"Miles Bridges","CHA",64,31.699,20.312,7.516,3.875,0.688,0.703,0.427,0.312,0.774,2.125,-4.047,"2024-25"
1628971,"Bruce Brown","NOP",23,24.732,8.217,4.174,2.435,0.739,0.304,0.353,0.246,0.525,0.87,-7.739,"2024-25"
1628973,"Jalen Brunson","NYK",65,35.396,26,2.877,7.308,0.923,0.123,0.484,0.352,0.779,2.523,2.246,"2024-25"
1628975,"Jevon Carter","CHI",36,8.905,4.25,1.083,1.111,0.361,0.083,0.339,0.225,0.111,0.306,1.028,"2024-25"
1628976,"Wendell Carter Jr.","ORL",68,25.857,9.088,7.235,1.971,0.765,0.603,0.463,0.233,0.54,1.132,-0.191,"2024-25"
1628978,"Donte DiVincenzo","MIN",62,25.899,11.661,3.677,3.629,1.177,0.274,0.414,0.388,0.333,1.597,2.806,"2024-25"
1628983,"Shai Gilgeous-Alexander","OKC",76,34.179,32.684,4.987,6.395,1.724,1.013,0.525,0.398,0.891,2.408,12.079,"2024-25"
1628988,"Aaron Holiday","HOU",62,12.778,5.484,1.258,1.339,0.306,0.177,0.366,0.314,0.255,0.597,1.419,"2024-25"
1628989,"Kevin Huerter","CHI",26,29.986,13.192,3.269,3.154,1.154,0.269,0.428,0.348,0.25,1.154,6.5,"2024-25"
1628989,"Kevin Huerter","SAC",43,20.915,7.86,2.791,1.721,0.837,0.372,0.374,0.279,0.23,0.86,-1.512,"2024-25"
1628991,"Jaren Jackson Jr.","MEM",74,29.824,22.176,5.635,2,1.243,1.527,0.487,0.372,0.744,2.068,4.473,"2024-25"
1628997,"Caleb Martin","PHI",31,30.424,9.065,4.387,2.226,1.097,0.645,0.394,0.298,0.37,1.387,-3.935,"2024-25"
1628998,"Cody Martin","CHA",39,24.801,7.846,4.513,2.282,1.103,0.667,0.406,0.309,0.321,1.077,-1.385,"2024-25"
1629003,"Shake Milton","BKN",27,18.208,7.37,1.889,2.37,0.556,0.037,0.38,0.291,0.287,0.741,-2.481,"2024-25"
1629003,"Shake Milton","LAL",30,11.489,3.867,1.767,1.267,0.333,0.1,0.271,0.125,0.261,0.667,-1.7,"2024-25"
1629004,"Svi Mykhailiuk","UTA",38,20.008,8.789,2.368,2,0.5,0.184,0.364,0.329,0.325,1.368,-2.789,"2024-25"
1629006,"Josh Okogie","PHX",25,14.023,6,2.88,0.56,0.84,0.44,0.452,0.253,0.263,0.64,-0.88,"2024-25"
1629008,"Michael Porter Jr.","DEN",77,33.679,18.156,7.013,2.143,0.649,0.494,0.502,0.385,0.653,1.351,3.442,"2024-25"
1629012,"Collin Sexton","UTA",63,27.901,18.397,2.714,4.19,0.746,0.095,0.48,0.37,0.758,2.54,-4.54,"2024-25"
1629013,"Landry Shamet","NYK",50,15.232,5.72,1.22,0.54,0.46,0.04,0.438,0.312,0.11,0.44,1.76,"2024-25"
1629014,"Anfernee Simons","POR",70,32.741,19.257,2.7,4.814,0.857,0.071,0.414,0.338,0.681,2.043,-3.143,"2024-25"
1629018,"Gary Trent Jr.","MIL",74,25.586,11.135,2.27,1.176,0.973,0.054,0.424,0.393,0.407,0.568,0.946,"2024-25"
1629020,"Jarred Vanderbilt","LAL",36,16.135,4.083,5.056,1.139,0.972,0.278,0.427,0.144,0.222,0.806,0.972,"2024-25"
1629021,"Moritz Wagner","ORL",30,18.805,12.867,4.933,1.4,0.8,0.4,0.537,0.338,0.6,1.633,-0.567,"2024-25"
1629022,"Lonnie Walker IV","PHI",20,23.835,12.35,3.15,2.5,0.5,0.25,0.371,0.321,0.328,1.25,-7.1,"2024-25"
1629023,"P.J. Washington","DAL",57,32.19,14.667,7.754,2.298,1.105,1.053,0.445,0.357,0.487,2.07,0.86,"2024-25"
1629026,"Kenrich Williams","OKC",69,16.399,6.319,3.493,1.406,0.623,0.145,0.483,0.344,0.203,0.565,4.768,"2024-25"
1629027,"Trae Young","ATL",76,36.04,24.224,3.105,11.579,1.197,0.158,0.407,0.325,0.841,4.671,0.447,"2024-25"
1629028,"Deandre Ayton","POR",40,30.141,14.4,10.15,1.6,0.775,0.975,0.568,0.096,0.297,1.725,-4.05,"2024-25"
1629029,"Luka Dončić","DAL",22,35.66,28.136,8.318,7.818,2,0.409,0.465,0.351,0.765,3.409,7.636,"2024-25"
1629029,"Luka Dončić","LAL",28,35.144,28.179,8.071,7.536,1.607,0.429,0.436,0.358,0.788,3.714,6.286,"2024-25"
1629048,"Goga Bitadze","ORL",70,20.421,7.171,6.614,1.957,0.7,1.4,0.557,0.036,0.372,1.029,1.143,"2024-25"
1629057,"Robert Williams III","POR",20,17.566,5.8,5.9,1.05,0.65,1.65,0.534,0.05,0.3,0.85,-0.85,"2024-25"
1629060,"Rui Hachimura","LAL",59,31.675,13.136,5,1.407,0.763,0.441,0.514,0.389,0.533,0.831,2.678,"2024-25"
1629111,"Jock Landale","HOU",42,11.905,4.762,3.262,0.881,0.31,0.238,0.423,0.222,0.284,0.5,-0.595,"2024-25"
1629130,"Duncan Robinson","MIA",74,24.13,11.041,2.257,2.378,0.541,0.081,0.416,0.381,0.288,1.162,0.892,"2024-25"
1629162,"Jordan McLaughlin","SAC",28,6.779,1.893,0.75,0.857,0.393,0,0.192,0.214,0.143,0.393,0.036,"2024-25"
1629216,"Gabe Vincent","LAL",72,21.212,6.389,1.278,1.361,0.708,0.181,0.38,0.304,0.111,0.569,0.667,"2024-25"
1629234,"Drew Eubanks","LAC",24,7.405,2.708,2.417,0.375,0.083,0.292,0.374,0,0.128,0.417,-0.375,"2024-25"
1629234,"Drew Eubanks","UTA",37,15.359,5.811,4.541,1.216,0.27,0.865,0.593,0.081,0.396,0.838,-3.162,"2024-25"
1629312,"Haywood Highsmith","MIA",74,24.572,6.459,3.405,1.514,0.919,0.5,0.393,0.318,0.159,0.73,0.824,"2024-25"
1629599,"Amir Coffey","LAC",72,24.271,9.667,2.236,1.069,0.556,0.097,0.438,0.357,0.561,0.625,-0.917,"2024-25"
1629610,"DaQuan Jeffries","CHA",47,22.798,6.702,2.872,1.128,0.553,0.532,0.359,0.292,0.229,0.745,-5.872,"2024-25"
1629611,"Terance Mann","ATL",30,22.733,9.8,3.067,2.067,0.633,0.133,0.539,0.358,0.353,0.733,-0.5,"2024-25"
1629611,"Terance Mann","LAC",37,19.791,6.027,2.892,1.595,0.757,0.297,0.415,0.324,0.214,0.676,-2.162,"2024-25"
1629614,"Andrew Nembhard","IND",65,28.933,10.046,3.323,5.015,1.215,0.169,0.469,0.28,0.526,1.723,3.138,"2024-25"
1629618,"Jalen Pickett","DEN",49,13.596,4.082,1.449,2.184,0.388,0.102,0.378,0.279,0.082,0.49,1.061,"2024-25"
1629622,"Max Strus","CLE",50,25.454,9.42,4.34,3.16,0.52,0.24,0.43,0.357,0.24,1.08,4.42,"2024-25"
1629626,"Bol Bol","PHX",36,12.458,6.778,2.889,0.611,0.25,0.694,0.495,0.223,0.218,0.556,-1.028,"2024-25"
1629627,"Zion Williamson","NOP",30,28.576,24.567,7.2,5.3,1.233,0.9,0.558,0.067,0.615,3,-1.4,"2024-25"
1629628,"RJ Barrett","TOR",58,32.221,21.086,6.31,5.414,0.793,0.293,0.471,0.362,0.543,2.862,-2.397,"2024-25"
1629629,"Cam Reddish","LAL",33,17.862,3.182,2,0.667,1,0.303,0.354,0.22,0.2,0.364,-2.758,"2024-25"
1629630,"Ja Morant","MEM",50,30.382,23.18,4.1,7.28,1.22,0.24,0.459,0.3,0.801,3.7,4.52,"2024-25"
1629631,"De'Andre Hunter","ATL",37,28.747,18.973,3.919,1.541,0.838,0.135,0.453,0.39,0.81,1.595,-1.595,"2024-25"
1629631,"De'Andre Hunter","CLE",27,25.052,14.296,4.185,1.296,0.704,0.296,0.497,0.417,0.6,0.852,5.444,"2024-25"
1629632,"Coby White","CHI",74,33.112,20.392,3.689,4.459,0.932,0.216,0.446,0.364,0.813,2.392,-1.905,"2024-25"
1629634,"Brandon Clarke","MEM",64,18.857,8.344,5.094,1.031,0.812,0.562,0.589,0.004,0.338,0.641,2.828,"2024-25"
1629636,"Darius Garland","CLE",75,30.677,20.587,2.853,6.747,1.213,0.147,0.476,0.401,0.729,2.52,6.653,"2024-25"
1629637,"Jaxson Hayes","LAL",56,19.512,6.839,4.804,1.036,0.554,0.911,0.702,0,0.42,0.768,1.554,"2024-25"
1629638,"Nickeil Alexander-Walker","MIN",82,25.282,9.427,3.232,2.72,0.61,0.415,0.44,0.389,0.448,1.207,3.293,"2024-25"
1629639,"Tyler Herro","MIA",77,35.391,23.896,5.182,5.506,0.896,0.221,0.477,0.374,0.803,2.571,1.286,"2024-25"
1629640,"Keldon Johnson","SAS",77,23.87,12.714,4.818,1.623,0.636,0.286,0.47,0.292,0.576,1,-2.818,"2024-25"
